flow_duration,Header_Length,Protocol type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label,Category,Binary
120.60144476890564,11470.9,9.3,86.6,13.984160420913364,13.984160420913364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,44.7,90.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1496.8,54.0,295.0,95.03039056016222,63.03309810731238,130.4,166481802.4524557,13.5,13.77635994174985,89.31988919258399,4274.208254334014,1.0,244.6,SqlInjection,6,1
507.9160970211029,21906.1,11.5,129.8,6.318176023596514,6.318176023596514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,7.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1467.9,46.0,321.6,92.27898023416212,68.83703500962642,160.5,167629795.37510052,13.5,13.463837051191105,95.689984776307,5535.23343378533,1.0,244.6,Backdoor_Malware,6,1
87.94165105819702,1883.3,10.3,127.6,22.22067333989457,22.22067333989457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1897.8,60.0,230.0,120.95683218570215,64.9804317132392,146.5,167639167.8889207,13.5,15.561580158515648,91.91526499630707,4257.484126231152,1.0,244.6,XSS,6,1
671.9750859737396,16498.6,9.3,64.8,3.32311838227531,3.32311838227531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,43.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1231.3,50.0,163.4,78.23099284315616,37.1522491869124,100.3,166576512.31491,13.5,12.496154961375062,52.68532623174691,1481.672205010926,1.0,244.6,DictionaryBruteForce,2,1
0.0,0.0,1.0,64.0,22.93683265690406,22.93683265690406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83153711.00632638,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,1,1
0.0388167548179626,15624.0,16.36,71.64,7827.419543411866,7827.419543411866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,537.4,50.0,53.4,51.14819172571495,1.5586321781505783,50.8,83106323.36072876,9.5,10.111041897034736,2.2064116922081696,14.393095737352644,0.17,141.55,DDoS-UDP_Flood,1,1
0.050579490661621,58.86,6.16,65.7,1.905355242156257,1.905355242156257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,576.37,54.0,63.13,54.71217473191584,2.411370551304613,54.77,83076114.71861221,9.5,10.459415159863577,3.4157648561325686,41.61280596270575,0.2,141.55,DDoS-TCP_Flood,1,1
0.0,54.0,6.0,64.0,1.3168605309437635,1.3168605309437635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83089225.73797928,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SYN_Flood,1,1
0.0,54.0,6.0,64.0,0.6930705650519959,0.6930705650519959,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83314513.99527673,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood,1,1
0.0,53.46,5.94,63.36,0.8505571171180527,0.8505571171180527,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.72,54.0,54.72,54.0527929508572,0.1859547750301783,54.06,83344260.5950678,9.5,10.397389025947918,0.2634338912478616,0.292861014614131,0.12,141.55,DDoS-RSTFINFlood,1,1
0.5284172058105469,96.12,6.0,64.0,3.4471622682772147,3.4471622682772147,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83365503.28653213,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood,1,1
0.1945553421974182,34075.0,17.0,64.0,3502.136131486452,3502.136131486452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83015816.88472,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood,4,1
0.0,54.0,6.0,64.0,3.06274968838014,3.06274968838014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82951252.99473578,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-TCP_Flood,4,1
0.0,54.0,6.0,64.0,35.53787169504378,35.53787169504378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82980962.44916625,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-SYN_Flood,4,1
70.75004813671111,4264979.8,6.0,64.0,57.213345033690814,57.213345033690814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,191.4,4048.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8272.2,156.0,2247.0,1287.3629365079364,676.5179529176432,1667.8,0.0016375064849853,5.5,49.32021117228048,956.7408642050138,516336.5260777904,0.9,38.5,BenignTraffic,0,0
0.4140204858779907,188038.68,16.83,63.36,786.9012834539744,786.9012834539744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5742.9,479.9,554.0,547.5068327603768,20.51369711773459,549.06,83784681.04825601,9.5,33.086538850017426,29.048138419580795,2889.912593569348,0.15,141.55,Mirai-udpplain,7,1
0.0,0.0,45.59,62.08,32.476221447928765,32.476221447928765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5992.56,469.64,581.36,558.1984944924357,40.89283275412399,576.04,83676912.95995316,9.5,33.203418177846785,57.92331886474556,8397.891783572668,0.21,141.55,Mirai-greeth_flood,7,1
0.0,0.0,47.0,64.0,1.26961944296079,1.26961944296079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6069.0,578.0,578.0,578.0,0.0,578.0,83585928.34109047,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood,7,1
0.0503626918792724,3.48,1.05,63.77,0.7858397746745621,0.7858397746745621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9833.16,369.2,1490.96,945.5927337299784,546.2364832889867,934.96,83249949.1296159,9.5,43.34915198087678,772.4409681064326,314144.92085343273,0.95,141.55,DDoS-ICMP_Fragmentation,1,DDoS-ICMP_Fragmentation
2.50941972732544,521834.7,6.0,108.4,106.72721843128556,106.72721843128556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.1,8.9,330.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16807.8,54.0,3884.8,1007.1248435224904,1405.2139666545047,3167.2,166610236.1210947,13.5,43.677256321825055,1989.7892614423483,2069428.9840642568,1.0,244.6,MITM-ArpSpoofing,3,1
0.5576190423965454,917.58,6.0,64.0,0.6119072674359342,0.6119072674359342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8355.0,349.2,1295.0,815.0778565938707,456.7412619970293,809.8,83340559.73012596,9.5,38.294494056878506,645.9146632630411,258149.28812193943,0.81,141.55,DDoS-ACK_Fragmentation,1,1
0.1223261594772338,70476.7,16.66,62.72,379.2652864554849,379.2652864554849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9964.42,389.4,1514.0,987.96867888338,548.0019308841431,920.44,83366404.21443887,9.5,44.39560634232329,775.018142285403,316347.2639799558,0.95,141.55,DDoS-UDP_Fragmentation,1,1
6.321517109870911,461.9,7.1,80.2,19.03274458534707,19.03274458534707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.8,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1017.4,54.0,198.0,64.33616878649386,33.28690026329535,87.7,166846556.8312877,13.5,11.326340153695565,47.28719029659412,2094.8966880899807,1.0,244.6,Recon-HostDiscovery,5,1
89.99001810550689,4563.7,10.4,64.0,2.178255425955595,2.178255425955595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.6,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1329.0,120.2,788.4,303.47376984126987,285.48680489968865,207.3,0.0076142072677612,5.5,23.91893914823487,403.73931136770136,91302.86186846498,0.9,38.5,DNS_Spoofing,3,1
1042.2279037237167,32632.6,8.2,78.7,18.941291252856992,18.941291252856992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,1.1,0.0,109.2,225.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,683.2,85.6,262.0,145.3128968253968,72.87712297940374,102.3,0.0132941007614135,5.5,16.862120992192576,103.0638157042047,5964.296857882969,0.9,38.5,Recon-OSScan,5,1
37.36985020637512,7823.4,8.8,133.3,14.4484060335195,14.4484060335195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,23.2,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3705.8,66.0,1296.7,223.7296987906315,339.8600294005547,696.0,166428921.5080378,13.5,20.68995682341713,483.1886226564768,195849.595100037,1.0,244.6,Recon-PortScan,5,1
12.91291198015213,424.29,6.05,68.71,1.5007697541974516,1.5007697541974516,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03,2.66,2.61,0.38,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,594.35,54.0,74.38,56.29725500690401,5.676779036311611,56.61,83002835.56245475,9.5,10.600607125426103,8.030661690355425,180.1730337898057,0.23,141.55,DoS-HTTP_Flood,4,1
4.81528862953186,24890.39,6.82,79.25,11.18895248831145,11.18895248831145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,2.99,0.63,4.75,26.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2140.27,67.16,387.02,201.5012305063787,137.74261907741004,185.55,83158227.86244984,9.5,16.856195268200217,193.30257686113103,87123.62575856797,0.5,141.55,DDoS-HTTP_Flood,1,1
30.47918915271759,424643.47,8.48,78.47,20.78061360140576,20.78061360140576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.38,0.0,293.59,594.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3741.86,66.65,1504.26,337.5700659338082,463.01871148351273,335.39,83241708.49010272,9.5,24.31171325120521,655.5662380892142,359673.20074298605,0.94,141.55,VulnerabilityScan,5,1
18.72516848325729,98158.79,5.88,63.36,5.598621002399301,5.598621002399301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.27,0.0,8.33,104.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2269.47,155.27,373.27,257.2989908055911,94.75087118484284,161.59,83375164.46235025,9.5,18.60895389922573,134.13123535593223,59119.697272552745,0.88,141.55,DDoS-SlowLoris,1,1
337.4717252016068,136130.2,8.2,115.9,11.316383065618137,11.316383065618137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,432.6,885.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8260.6,50.0,1755.6,512.5291707286522,667.152815853362,911.2,166601463.34872708,13.5,31.880414426569928,944.608093115744,454331.596856582,1.0,244.6,DictionaryBruteForce,2,1
68.75222840309144,2268.8,5.9,70.3,3059.844154710766,3059.844154710766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.3,0.0,0.6,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,696.2,62.4,295.8,125.7542857142857,88.17947806520253,109.8,0.002310299873352,5.5,15.755442592047013,124.7046138027903,8878.099070294786,0.9,38.5,SqlInjection,6,1
20.25055522918701,8006.0,8.1,62.4,17.67402975283279,17.67402975283279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,34.8,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1603.7,60.0,414.0,102.72048314731364,96.50185121720456,117.7,166447074.88613698,13.5,14.310763891148166,136.7208609385387,9359.43581976688,1.0,244.6,Recon-PingSweep,5,1
140.32897791862487,2393.0,9.3,117.7,8.502238457377263,8.502238457377263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,621.8,54.0,175.4,103.33388888888888,50.28131585815834,113.0,0.0209794998168945,5.5,14.281706631501654,71.10851882057291,3205.3813990299823,0.9,38.5,CommandInjection,6,1
0.0,0.0,1.0,64.0,44.11017278912995,44.11017278912995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83150563.22735955,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DDoS-ICMP_Flood,1,1
0.0515855264663696,15315.0,17.0,64.0,82055.1036584655,82055.1036584655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83102796.87550975,9.5,10.0,0.0,0.0,0.0,141.55,DDoS-UDP_Flood,1,1
0.0,54.0,6.0,64.0,2.098633444426906,2.098633444426906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83072016.39646505,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-TCP_Flood,1,1
0.0,54.0,6.0,67.82,0.4001345323842927,0.4001345323842927,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83314418.79069138,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-PSHACK_Flood,1,1
0.0,54.0,6.0,64.0,1.2737561536882835,1.2737561536882835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83345057.08321689,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-RSTFINFlood,1,1
0.0,54.0,6.0,64.0,39.18958010203129,39.18958010203129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83094320.33361894,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SYN_Flood,1,1
0.086912887096405,39765.39,16.89,65.69,9187.5839339678,9187.5839339678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,529.64,50.0,54.64,50.26806943593901,1.0801704409208026,50.89,83011897.40021771,9.5,10.02670375648805,1.534327895671553,11.373412677859504,0.12,141.55,DoS-UDP_Flood,4,1
0.0,54.0,6.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,83361199.07551737,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DDoS-SynonymousIP_Flood,1,1
4.699758987426758,106.92,5.94,63.36,0.4212980488428428,0.4212980488428428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.96,54.0,54.96,54.09086437942862,0.2731542160048736,54.06,82943171.65717345,9.5,10.401035956236472,0.3867525233056279,0.4839176472671922,0.16,141.55,DoS-TCP_Flood,4,1
4.899399995803833,108.0,6.0,64.0,0.4082132652826813,0.4082132652826813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,567.0,54.0,54.0,54.0,0.0,54.0,82973038.4157777,9.5,10.392304845413264,0.0,0.0,0.0,141.55,DoS-SYN_Flood,4,1
25.40769529342652,29501.3,9.3,137.7,7.7629364835279135,7.7629364835279135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,93.7,193.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,593.0,70.8,220.4,118.06261904761904,60.85540905183103,106.2,0.0144557952880859,5.5,15.236238164148348,86.06254482486186,4150.64537585034,0.9,38.5,BenignTraffic,0,0
0.0492321395874023,6.9,45.93,67.18,0.942024725896529,0.942024725896529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6052.5,479.18,592.0,578.9971676840531,34.567846799960265,579.44,83702698.09044881,9.5,34.020729421972675,48.96186796193184,4669.251126934854,0.26,141.55,Mirai-greeth_flood,7,1
1.3958492994308471,2061877.2,16.83,63.36,2610.1483637675155,2610.1483637675155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5812.06,549.06,554.0,553.753,1.0766480390545463,549.06,83767422.71418528,9.5,33.28663395418648,0.0,0.0,0.0,141.55,Mirai-udpplain,7,1
0.1230472779273986,24.4,43.56,67.28,386.4089883239264,386.4089883239264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5646.27,354.64,578.0,535.2044186014795,75.3271723038872,529.87,83651193.89611703,9.5,32.64166036740774,106.70221933338046,13983.407145441468,0.43,141.55,Mirai-greip_flood,7,1
0.0,16.82,2.83,64.0,0.6258467699106272,0.6258467699106272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7826.42,300.08,1210.16,719.3533905643719,445.4606583434928,770.84,83249897.01964837,9.5,36.01672313251067,626.3602023916199,249689.2329980832,0.94,141.55,DDoS-ICMP_Fragmentation,1,DDoS-ICMP_Fragmentation
0.5374102854728698,292301.17,16.89,63.78,361.9138725293509,361.9138725293509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9961.52,385.44,1514.0,986.6873296782336,546.6278946545076,923.12,83366436.14609976,9.5,44.36645695412211,773.0570261806249,314654.0680614629,0.95,141.55,DDoS-UDP_Fragmentation,1,1
0.0548059821128845,734.44,6.16,65.97,3.417172356326608,3.417172356326608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.05,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9574.75,326.42,1491.2,926.3075826435346,545.4045457994248,894.65,83336117.96634988,9.5,42.89179796713791,771.3808759701827,313411.8183731716,0.95,141.55,DDoS-ACK_Fragmentation,1,1
16.14647650718689,32056.4,6.0,62.8,15.148797497244146,15.148797497244146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,122.6,247.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5687.4,102.6,1623.8,889.628611111111,625.900870086139,1345.3,0.0056267023086547,5.5,41.18447317262879,885.1574991769385,459826.83040531294,0.9,38.5,MITM-ArpSpoofing,3,1
149.00541532039642,6574.6,6.0,183.7,15.189318828687576,15.189318828687576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,1.6,0.0,26.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3219.1,66.0,670.0,212.089166101786,222.7424958699337,87.0,166861439.4742628,13.5,20.594179462469587,315.4910267487288,49939.90540644732,1.0,244.6,DNS_Spoofing,3,1
0.0512205123901367,83.0,6.0,79.9,19.75718345661105,19.75718345661105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,305.0,54.4,58.0,55.62206349206349,1.6439504334646888,56.0,0.0017449140548706,5.5,10.546885174066208,2.324896998874891,3.0303701184177374,0.9,38.5,Recon-HostDiscovery,5,1
0.0190260887145996,68.8,6.0,87.7,27.41404875417744,27.41404875417744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,317.8,57.2,58.0,57.87555555555556,0.2857078722109418,57.2,0.0009686946868896,5.5,10.75874151061362,0.404051947757473,0.4140246913580247,0.2,38.5,Recon-PortScan,5,1
32.73551251411438,34367.51,6.65,79.24,25.60246580684564,25.60246580684564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22,1.07,0.13,78.02,171.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1375.75,66.62,456.9,136.37675313317575,120.49192259395276,130.35,83003100.49992321,9.5,16.003250952863883,170.6308674251273,28928.651138306377,0.89,141.55,DoS-HTTP_Flood,4,1
10.473566365242004,5765.0,6.0,60.7,10.28941412605588,10.28941412605588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,16.9,36.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1280.5,54.0,204.3,81.91812555521533,36.32127691375384,102.8,166437420.7274421,13.5,12.767433760970476,51.31440527989296,1539.4113279577518,1.0,244.6,Recon-OSScan,5,1
273.87830832004545,22574.61,10.88,81.45,15.227992099342684,15.227992099342684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.43,0.0,12.09,30.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1304.19,57.62,311.68,122.33314185290116,93.29523014665088,119.28,83243249.46705674,9.5,15.467197510186772,132.0996263982444,10464.664238750787,0.93,141.55,VulnerabilityScan,5,1
1.90672699213028,4221.6,6.22,71.96,138612.02243553838,138612.02243553838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.11,0.0,15.03,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1107.76,67.78,173.62,102.10958506324258,44.24361538569936,101.52,83375230.49266672,9.5,14.152915948429984,62.64561624042258,3079.8430970422064,0.95,141.55,DDoS-SlowLoris,1,1
